"","AN","NOMRS","CNOMRS","NUMVOIE","INDREP","TYPVOIE","LIBVOIE","CADR","CODPOS","DEPCOM","DEP","REG","LIBCOM","DOM","SDOM","TYPEQU","SIRET","STATUT_DIFFUSION","CANTINE","INTERNAT","RPI","EP","CL_PGE","SECT","ACCES_AIRE_PRATIQUE","ACCES_LIBRE","ACCES_SANITAIRE","ACCES_VESTIAIRE","CAPACITE_D_ACCUEIL","PRES_DOUCHE","PRES_SANITAIRE","SAISONNIER","COUVERT","ECLAIRE","CATEGORIE","MULTIPLEXE","STRUCTURE_EXERCICE","SPECIALITE","ACCUEIL","ITINERANCE","MODE_GESTION","SSTYPHEB","TYPE","IMPLANTATION_STATION","CAPACITE","INDIC_CAPA","NBEQUIDENT","INDIC_NBEQUIDENT","NBSALLES","INDIC_NBSALLES","NBLIEUX","INDIC_NBLIEUX","NB_PDC","INDIC_NB_PDC","NB_PDC_PA","INDIC_NB_PDC_PA","NB_PDC_ACCELEREE","INDIC_NB_PDC_ACCELEREE","NB_PDC_LENTE","INDIC_NB_PDC_LENTE","NB_PDC_RAPIDE","INDIC_NB_PDC_RAPIDE","NB_PDC_ULTRARAPIDE","INDIC_NB_PDC_ULTRARAPIDE","NB_JOURS_OUVERT","INDIC_NB_JOURS_OUVERT","LAMBERT_X","LAMBERT_Y","LONGITUDE","LATITUDE","QUALITE_XY","EPSG","QUALITE_GEOLOC","TR_DIST_PRECISION","DCIRIS","QUALI_IRIS","IRISEE","QP2024","QUALI_QP2024","QVA","QUALI_QVA","ZUS","QUALI_ZUS","EPCI","UU2020","BV2022","AAV2020","DENS3","DENS7"
"435659",2024,"MEHADJI MOHAMMED","MELBROUK MENUISERIE",21,"","RUE","DU SERGENT BOBILLOT","",93140,"93010","93",11,"BONDY","A","A4","A403",95079857900013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661453.85,6866283.91,2.47426470482683,48.8954077129806,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435660",2024,"GIKA THERMIQUE","",6,"","ALL","DES HETRES","",93140,"93010","93",11,"BONDY","A","A4","A404",50467214800013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661874.6,6866030.5,2.48002595439444,48.8931539259182,"B",2154,"11","< 100","930100301","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435661",2024,"SANICLIMA","",NA,"","CHE","DE MONTREUIL A CLAYE","ZAC DES CARROUGES",93140,"93010","93",11,"BONDY","A","A4","A404",47901298100037,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661328.15,6865839.54,2.4725908002492,48.8914040846314,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435662",2024,"V.P.C.","",8,"","ALL","LEON","",93140,"93010","93",11,"BONDY","A","A4","A404",48482571600026,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,663237.1,6867245.6,2.49850267977394,48.9041601801626,"B",2154,"11","< 100","930100405","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435663",2024,"NEUN WILLY","WN DECO",18,"","ALL","DES ERABLES","",93140,"93010","93",11,"BONDY","A","A4","A404",79974015400015,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661720.5,6869029.8,2.47765372527079,48.9201162976097,"B",2154,"11","< 100","930100101","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435664",2024,"DELTA RENOVE","",33,"","RUE","JEAN JAURES","",93140,"93010","93",11,"BONDY","A","A4","A404",80038964500014,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661645.7,6866901.2,2.47682550979205,48.9009702580302,"B",2154,"11","< 100","930100203","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435665",2024,"PLOMBERIE ANDRELAN","",13,"","ALL","DES VIGNES","",93140,"93010","93",11,"BONDY","A","A4","A404",81063343800017,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661673.35,6868698.31,2.47704031199351,48.9171325659112,"B",2154,"11","< 100","930100101","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435666",2024,"M.G.C.","",12,"","AV","DE L ESPERANCE","",93140,"93010","93",11,"BONDY","A","A4","A404",81230899700012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,663115.9,6866278.7,2.49693341806237,48.8954582301721,"B",2154,"11","< 100","930100305","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435667",2024,"AMA RENOVATION","",140,"","RUE","BAUDIN","",93140,"93010","93",11,"BONDY","A","A4","A404",81102433000011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661598.1,6866553.7,2.47620768039091,48.8978424701361,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435668",2024,"I.T.S.V","",164,"","RUE","LOUIS AUGUSTE BLANQUI","",93140,"93010","93",11,"BONDY","A","A4","A404",53157016600029,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662821.8,6866524.9,2.49290069882563,48.8976553153317,"B",2154,"11","< 100","930100305","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435669",2024,"HAIRFA CLIM","",73,"","AV","DU QUATORZE JUILLET","",93140,"93010","93",11,"BONDY","A","A4","A404",82996600100010,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662716.31,6868525.97,2.49128604870718,48.9156440635718,"B",2154,"11","< 100","930100105","1",1,"HZ","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435670",2024,"SAGNY-BAT","",33,"","PL","NICOLE NEUBURGER","",93140,"93010","93",11,"BONDY","A","A4","A404",82427160500019,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662818.6,6867066.8,2.49280957765375,48.9025282576283,"B",2154,"11","< 100","930100405","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435671",2024,"HYDRAULIQUE ENTRE DEGORGE INSTALL","H E D I",33,"","RUE","SAINT LOUIS PROLONGEE","",93140,"93010","93",11,"BONDY","A","A4","A404",48795434900030,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662922.52,6865759.06,2.49434134316676,48.8907741411523,"B",2154,"11","< 100","930100302","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435672",2024,"ZIANE FARID","ECO DEGRES +",60,"","AV","G ANTHONIOZ DE GAULLE","",93140,"93010","93",11,"BONDY","A","A4","A404",83243977200019,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662536.9,6866202.8,2.48904328626527,48.8947422507356,"B",2154,"11","< 100","930100302","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435673",2024,"BENYOUCEF DJAMEL","",35,"","AV","LEON BLUM","",93140,"93010","93",11,"BONDY","A","A4","A404",82940462300011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661834.2,6868658.7,2.47923857957748,48.9167859319109,"B",2154,"11","< 100","930100103","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435674",2024,"BERINDE LUCIAN-VASILE","",23,"","RUE","PAUL RENAUD","",93140,"93010","93",11,"BONDY","A","A4","A404",83275326300017,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661769.6,6867930.1,2.47842282337599,48.9102301274632,"B",2154,"11","< 100","930100107","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435675",2024,"ATBS","",70,"","RUE","ROGER SALENGRO","",93140,"93010","93",11,"BONDY","A","A4","A404",82789509500012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661744,6866703.5,2.4781841595632,48.8991982590617,"B",2154,"11","< 100","930100203","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435676",2024,"ECO ENERGY SYSTEM","",3,"","AV","MARX DORMOY","",93140,"93010","93",11,"BONDY","A","A4","A404",78928623400024,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662061.08,6868136.29,2.48238092937159,48.9121015533655,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435677",2024,"JURCA ANDREI","ANDREI FROID ET CLIM",3,"","ALL","DES SORBIERS","",93140,"93010","93",11,"BONDY","A","A4","A404",84133187900012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661585.69,6868858.25,2.47582975672445,48.9185656011185,"B",2154,"11","< 100","930100101","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435679",2024,"ECPC","",52,"","AV","DE LA REPUBLIQUE","",93140,"93010","93",11,"BONDY","A","A4","A404",84416857500018,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661800.8,6866710,2.47895830996905,48.8992600843927,"B",2154,"11","< 100","930100203","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435680",2024,"AMELIORATION HABITAT","",3,"","AV","MARX DORMOY","",93140,"93010","93",11,"BONDY","A","A4","A404",82428011900028,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662061.08,6868136.29,2.48238092937159,48.9121015533655,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435681",2024,"JOMEER MUSTAPHA","JOMEER",5,"","RUE","CHARLES FERDINAND","",93140,"93010","93",11,"BONDY","A","A4","A404",83391087000017,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662342.65,6866688.15,2.48635093794747,48.8990955197922,"B",2154,"11","< 100","930100402","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435682",2024,"TOP COUVERTURE","",45,"","RUE","LOUIS AUGUSTE BLANQUI","",93140,"93010","93",11,"BONDY","A","A4","A404",80915962700029,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662053.78,6866758.27,2.4824045726973,48.8997091224618,"B",2154,"11","< 100","930100402","1",1,"QN09312I","1","CSZ","_Z","1127010","1","200054781","00851","75056","001",1,1
"435683",2024,"COULIBALY BRAHIMA","",12,"","RUE","PAUL RENAUD","L : 0525",93140,"93010","93",11,"BONDY","A","A4","A404",83842714400012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661728.45,6867943.27,2.47786024235966,48.9103461140208,"B",2154,"11","< 100","930100107","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435684",2024,"NOLIA","",73,"","AV","DU QUATORZE JUILLET","",93140,"93010","93",11,"BONDY","A","A4","A404",80273054900028,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662716.31,6868525.97,2.49128604870718,48.9156440635718,"B",2154,"11","< 100","930100105","1",1,"HZ","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435685",2024,"CONCEPT ENERGY","",3,"","AV","MARX DORMOY","",93140,"93010","93",11,"BONDY","A","A4","A404",81894642800021,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662061.08,6868136.29,2.48238092937159,48.9121015533655,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435686",2024,"FROID ENERGIES TECHNIQUE","",1,"B","ALL","MONTPLAISIR","",93140,"93010","93",11,"BONDY","A","A4","A404",84493879500011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662350.75,6865927.25,2.4865289085139,48.8922534479782,"B",2154,"11","< 100","930100301","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435687",2024,"MPCC","",52,"","AV","DE BELFORT","",93140,"93010","93",11,"BONDY","A","A4","A404",87778512100014,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661991.8,6865746.07,2.48164980771578,48.890603054123,"B",2154,"11","< 100","930100301","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435688",2024,"ETABLISSEMENTS LELAY","",73,"","AV","DU QUATORZE JUILLET","",93140,"93010","93",11,"BONDY","A","A4","A404",56204447900045,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662716.31,6868525.97,2.49128604870718,48.9156440635718,"B",2154,"11","< 100","930100105","1",1,"HZ","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435689",2024,"EM CHAUFFAGE","",49,"","AV","HENRI VARAGNAT","",93140,"93010","93",11,"BONDY","A","A4","A404",85058449100011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662184.2,6868566.6,2.48402230446151,48.9159783823822,"B",2154,"11","< 100","930100102","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435690",2024,"ENERGY 26","",3,"","AV","MARX DORMOY","",93140,"93010","93",11,"BONDY","A","A4","A404",84788674400022,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662061.08,6868136.29,2.48238092937159,48.9121015533655,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435691",2024,"NASLA ASSAINISSEMENT","",6,"","RUE","DU LEVANT","",93140,"93010","93",11,"BONDY","A","A4","A404",87975791200016,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662772.1,6866251.7,2.49224678602183,48.8951956379586,"B",2154,"11","< 100","930100305","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435692",2024,"S.K.B. ENERGIE","",188,"","RUE","LOUIS AUGUSTE BLANQUI","",93140,"93010","93",11,"BONDY","A","A4","A404",85045923100013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662976,6866451.1,2.49501031979027,48.897000541506,"B",2154,"11","< 100","930100305","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435693",2024,"ZEN DEPANNAGE","",34,"","RUE","GEORGES ELIE","",93140,"93010","93",11,"BONDY","A","A4","A404",89034039100014,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662679.9,6867521.6,2.49087762711125,48.9066100793543,"B",2154,"11","< 100","930100404","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435694",2024,"CHAUFFAGE EXPERT","",54,"","AV","HENRI BARBUSSE","",93140,"93010","93",11,"BONDY","A","A4","A404",90838165000013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662524.1,6866945.8,2.48880310875012,48.9014230686114,"B",2154,"11","< 100","930100402","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435695",2024,"ULTIMATE RENOVE","",112,"","CHE","DE GROSLAY","",93140,"93010","93",11,"BONDY","A","A4","A404",82986358800028,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661541.15,6868081.52,2.47529244527998,48.9115781713589,"B",2154,"11","< 100","930100101","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435696",2024,"MANION","",89,"","RUE","DU CHEMIN DE FER","",93140,"93010","93",11,"BONDY","A","A4","A404",89101685900011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,663142,6865782.6,2.49733246287406,48.8909984325197,"B",2154,"11","< 100","930100302","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435697",2024,"N-B-A","",18,"","RUE","DU SERGENT BOBILLOT","",93140,"93010","93",11,"BONDY","A","A4","A404",89108014500016,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661461.56,6866367.9,2.47436223369657,48.8961634706195,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435698",2024,"SASU MAS","",8,"","RUE","FRANCOIS VILLON","",93140,"93010","93",11,"BONDY","A","A4","A404",89168973900011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662569.84,6868246.36,2.48931228140592,48.9131211547474,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435699",2024,"AQUA-CLIMAT","",2,"","RUE","GASTON DEFFERRE","",93140,"93010","93",11,"BONDY","A","A4","A404",88055655000015,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662304.45,6866694.01,2.48582938135108,48.8991459810917,"B",2154,"11","< 100","930100402","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
