objectid;idtup;idprocpte;idprocpt_l;idcom;idcomtxt;ccodep;typetup;npar;idpar_l;dcntpa;ctpdl;jannatmin;jannatmax;jannatminh;jannatmaxh;nsuf;ssuf;cgrnumd;cgrnumdtxt;dcntarti;dcntnaf;dcnt01;dcnt02;dcnt03;dcnt04;dcnt05;dcnt06;dcnt07;dcnt08;dcnt09;dcnt10;dcnt11;dcnt12;dcnt13;nlocal;nloccom;nloccomrdc;nloccomter;ncomtersd;nloccomsec;nlocdep;nlocburx;tlocdomin;nbat;nlogh;nloghmais;nloghappt;npevph;stoth;stotdsueic;nloghvac;nloghmeu;nloghloue;nloghpp;nloghautre;nloghnonh;nloghvac2a;nloghvac5a;nmediocre;nloghlls;stotd;sprincp;ssecp;ssecncp;sparkp;sparkncp;slocal;nparcopro;ncp;catpro2;catpro2txt;catpro3;catpropro2;catproges2;locprop;locproptxt;split_uf;nparloc;nvecteur;ncontour;rnb_id_l;rnb_n;rnb_emp;idcopro;num_immat;date_immat;date_lastm;last_syndi;admin_prov;syndic_pro;idtup_2;source;typeapp;copro_tup;copro_ff;commune;dep;nepci;nom_epci;an_const;nbat_cop;nlocal_cop;nlogh_cop;slocal_2;slogh;nloghmais_2;nloghappt_2;nrp;nrplp;nrpls;nrppo;nrpa;nrs;nmeub;nnr;nloghvac_2;nloghvac2a_2;nloghvac5a_2;nb_t1;nb_t2;nb_t3;nb_t4;nb_t5;n_pers_mor;nprop;nproplog;nlogh_prop;lovac;lovac_5a;translogh8;tr_appt8a;ind_marche;ndpemais;ndpemaisfg;ndpeappt;ndpeapptfg;dpe_imm_l;typ_syndic;repre_lega;code_ape;com_rl;mandat;dfinmandat;nom_usage;adress_ref;ad_compl1;ad_compl2;ad_compl3;nb_adr_com;date_reg;res_servic;syndic_coo;syndic_p_s;immat_p;nb_asl;nb_aful;nb_unions;tot_lots;lots_hbc;lots_hab;lots_stat;ar_sante;ar_perilpc;ar_equipc;p_constr;insee_com;prefixe;section_c;num_parcel;insee_com1;prefixe1;section1;num_parc_1;insee_com2;prefixe2;section2;num_parc_2;nb_parcell;mdt_ah_en_;ordo_caren;exe_compta;deb_exe_co;fin_exe_co;dte_ag_cpt;charge_ope;charge_tr_;dette_four;dette_copr;nb_copro_3;mont_trava;employe_sy;an_fin_con;dpe_a;dpe_b;dpe_c;dpe_d;dpe_e;dpe_f;dpe_g;dpe_indet;typchauffa;chauf_urba;nrj_non_ur;pluri_trav;date_pluri;ind_risque;tx_fiab_do;nb_ascensc;ident_ign;nlogement;anciennete;hori_vert;part_loc;idpar_l_2;idbat_l;multimill;rnb_id_l_2;rnb_n_2;rnb_emp_2;geom_rnic_;geom_rnic1;geom_ff_x;geom_ff_y;ref_geom_x;ref_geom_y;immat;abssynd_2a;abs_miseaj;pres_adpro;carence;mand_ad_ho;syndic_sec;pres_asl;pres_aful;struc_emp;syndbene_2;part_log;log_min;domi_loc;part_hlm;domi_hlm;prop_80a;prop_80a_3;pb_extd;pb_extd50;part_sci;part_sci_3;prop_30a;prop_30a_3;pdeb3_prop;deb3_prop;evol_deb3;p_impayes_;impayes_bu;evol_impay;p_dette_fo;dette_fo_1;char_chauf;char_cha_1;char_haut;part_vac_5;vac5a_5;part_vente;rotation;decrochage;adjudi;adjudi_3;copro_qpv;ppom_25;part_acc_a;part_acc_1;psurocc_le;surocc_leg;po_80a;po_80a50;part_all;part_all_5;pres_arr;cons_all;pres_dpeba;dpelogfg_1;nmediocre_2;pres_cc_7_;note_gest;note_finan;note_march;note_occup;note_bati;note_glob;nature_fra;nb_ind_glo;nb_ind_ges;nb_ind_fin;nb_ind_mar;nb_ind_occ;nb_ind_bat;classe_fra;st_area(shape);st_perimeter(shape);energieurbs;dpeurbs;inscription_cc;date_insc_cc;acte_sare_cc;a1_cc;a2_cc;a4_cc;sare_recent_cc;energie;dpe;concat_dpe_r;x;y
"10 042";93010000AQ0163;93010*00475;"[""93010*00475""]";93010;BONDY;93;PDLMP;"2";"[""93010000AQ0163"",""93010000AQ0164""]";"582";CL;"1 925";"1 988";"1 925";"1 988";"2";"582";13;SOL;"582";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"582";"2";"0";"0";"0";"0";"0";"0";"0";MAISON;"2";"2";"2";"0";"2";"162";"109";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"271";"2";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"2";"2";"2";"[""G53SF15HPK47"",""S8D1CT8H9R2T""]";"2";"131";RNC_AE4434577;AE4434577;2019-01-09 00:00:00.0;2019-01-09 00:00:00.0;non connu;non connu;non connu;93010000AQ0163;Copropriété immatriculée;1_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 925";"2";"2";"2";"271";"271";"2";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"2";"2";"1";"0";"0";"1";0;;"0";"0";"0";"0";;non connu;non connu;non connu;non connu;Pas de mandat en cours;non connu;64 AVENUE ANATOLE FRANCE;64 av anatole france 93140 Bondy;non connu;non connu;non connu;0;1987-09-11 00:00:00.0;non;non connu;oui;non connu;0;0;0;2;2;2;0;0;0;0;AVANT_1949;93010;000;AQ;0163;;;;;;;;;1;non;non connu;non renseigné;non connu;non connu;non connu;;;;;;;non renseigné;non renseigné;0;0;0;0;0;0;0;2;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;ADRNIVX_0000000268273820;"2";AVANT_1949;H;"0";{93010000AQ0163,93010000AQ0164};{93010000AQ0163A,93010000AQ0163B};2_RNIC_FF;G53SF15HPK47,S8D1CT8H9R2T;"2";"131";663191.8044721949;6866009.529559323;"663 177,781";"6 866 018,754";"663 191,804";"6 866 009,53";"0";1;1;;"0";"0";0;0;0;0;;1;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;0;"0";"0,5";"1";;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";0;"-1";"0";"0";"0";"0";"3,529";;1.4285714285714286;0;"0";"2,188";gestion;"16";"7";"0";"4";"4";"1";autres;"578,697";"99,387";Electricité;F;;;;;;;; ;;;;
"10 043";93010000AQ0165;93010*00020;"[""93010*00020""]";93010;BONDY;93;SIMPLE;"1";"[""93010000AQ0165""]";"372";CL;"1 920";"1 920";"1 920";"1 920";"1";"372";13;SOL;"372";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"372";"7";"2";"2";"2";"2";"0";"1";"8";MIXTE;"1";"4";"2";"2";"4";"178";"5";"0";"0";"3";"1";"0";"0";"0";"0";"0";"0";"20";"58";"18";"0";"0";"0";"279";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""8C1ETFHCJNH4"",""GF6XH7SQCHSD""]";"2";"150";RNC_AI4069001;AI4069001;2023-11-22 00:00:00.0;2023-11-22 00:00:00.0;non connu;non connu;non connu;93010000AQ0165;Copropriété immatriculée;1_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 920";"1";"7";"4";"279";"183";"2";"2";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"2";"2";"2";"2";"0";"0";"3";0;;"1";"1";"0";"0";;non connu;non connu;non connu;non connu;Pas de mandat en cours;non connu;66 avenue Anatole France 93140 BONDY;66 av anatole france 93140 Bondy;non connu;non connu;non connu;0;1957-10-30 00:00:00.0;non;non;oui;non connu;;;;7;4;2;0;0;0;0;AVANT_1949;93010;000;AQ;0165;;;;;;;;;1;non;non connu;non renseigné;non connu;non connu;non connu;;;;;;;non renseigné;non renseigné;0;0;0;0;0;0;0;6;non renseigné;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;;ADRNIVX_0000000268274920;"4";AVANT_1949;M;"0,75";{93010000AQ0165};{93010000AQ0165A};0;8C1ETFHCJNH4,GF6XH7SQCHSD;"2";"150";663186.4277917349;6865994.218016835;"663 171,377";"6 865 999,234";"663 186,428";"6 865 994,218";"0";0;1;;"0";"0";0;;;;;0.6666666666666666;"0";"0";0;"0";"0";"0";"100";"0";"0,5";"1";"0";"0";;;;;;;;;;;;0;"0";"0,75";"1";;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";0;"-1";"0";"1";"0";"0";"1,765";;1.4285714285714286;0;"5";"1,765";bati;"17";"7";"0";"4";"4";"2";autres;"373,151";"84,505";Electricité;F;;;;;;;;electricite;F;;;
"10 044";93010000AQ0166;93010*00821;"[""93010*00821""]";93010;BONDY;93;SIMPLE;"1";"[""93010000AQ0166""]";"366";CL;"1 928";"1 928";"1 928";"1 928";"1";"366";13;SOL;"366";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"366";"10";"2";"2";"2";"2";"0";"1";"8";APPARTEMENT;"2";"7";"0";"7";"7";"235";"0";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"10";"96";"0";"0";"0";"0";"341";"1";"2";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""YD6DTP32R7QA""]";"1";"169";FF_93010000AQ0166;;;;;;;93010000AQ0166;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 928";"2";"10";"7";"341";"235";"0";"7";"4";"2";"0";"2";"0";"0";"0";"0";"3";"0";"0";"2";"4";"1";"0";"0";"7";"1";"1";"7";"3";"0";"0";;;"0";"0";"6";"6";;;;;;;;;68 AV ANATOLE FRANCE, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"7";AVANT_1949;V;"0,5";{93010000AQ0166};{93010000AQ0166A,93010000AQ0166B};2_FF;YD6DTP32R7QA;"1";"169";;;"663 167,273";"6 865 987,357";"663 167,273";"6 865 987,357";"1";;;;"0";"0";;;;;;0.7777777777777778;"0";"0";0;"0";"0";"0";"0";"0";"1";"1";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"1";"-1";"0";"-1";"1";"0";"0";-1;"0";;"0";"0";"1";"0";"0";"4,286";;0;5.714285714285714;"10";"4,091";bati;"11";"3";"0";"3";"4";"1";présumée fragile;"368,283";"83,746";Mixte (gaz + élec);G;;;;;;;;mixte;G;;;
"10 046";93010000AQ0168;93010*00402;"[""93010*00402""]";93010;BONDY;93;SIMPLE;"1";"[""93010000AQ0168""]";"468";CL;"1 985";"1 985";"1 985";"1 985";"1";"468";13;SOL;"468";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"468";"2";"0";"0";"0";"0";"0";"0";"0";MAISON;"2";"2";"2";"0";"2";"190";"24";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"214";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""1MQJ2WFXN5E1""]";"1";"143";FF_93010000AQ0168;;;;;;;93010000AQ0168;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 985";"2";"2";"2";"214";"214";"2";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"2";"2";"1";"0";"0";"0";;;"0";"0";"0";"0";;;;;;;;;2 B AV DES SCIENCES, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2";DE_1975_A_1993;H;"0";{93010000AQ0168};{93010000AQ0168A,93010000AQ0168B};2_FF;1MQJ2WFXN5E1;"1";"143";;;"663 145,616";"6 865 977,626";"663 145,616";"6 865 977,626";"1";;;;"0";"0";;;;;;1;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";;"-1";"0";"0";"0";"0";"3,333";;0;0;"0";"1,304";gestion;"12";"4";"0";"3";"5";"0";autres;"468,15";"86,849";Electricité;E;;;;;;;;electricite;;;;
"10 054";93010000AQ0177;93010*00458;"[""93010*00458""]";93010;BONDY;93;SIMPLE;"1";"[""93010000AQ0177""]";"410";CL;"1 910";"1 910";"1 910";"1 910";"1";"410";13;SOL;"410";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"410";"4";"0";"0";"0";"0";"0";"2";"0";MIXTE;"1";"2";"0";"2";"2";"96";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"55";"0";"0";"0";"0";"0";"151";"1";"2";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""8GYP5JPGS2GF"",""V82HR57C7X7T""]";"2";"77";RNC_AE7585573;AE7585573;2019-02-15 00:00:00.0;2019-02-15 00:00:00.0;non connu;non connu;non connu;93010000AQ0177;Copropriété immatriculée;1_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 910";"1";"4";"2";"151";"96";"0";"2";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"1";"2";"0";"0";"1";0;;"1";"0";"0";"0";;non connu;non connu;non connu;non connu;Pas de mandat en cours;non connu;13 et 13 bis avenue des sciences 93140 BONDY;13 av des sciences 93140 Bondy;13B av des sciences 93140 Bondy;non connu;non connu;1;1952-09-30 00:00:00.0;non;non connu;oui;non connu;0;0;0;2;2;2;0;0;0;0;AVANT_1949;93010;000;AQ;0177;;;;;;;;;1;non;non connu;non renseigné;non connu;non connu;non connu;;;;;;;non renseigné;non renseigné;0;0;0;0;0;0;0;2;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;non connu;"2";AVANT_1949;V;"0";{93010000AQ0177};{93010000AQ0177A};2_RNIC_FF;8GYP5JPGS2GF,V82HR57C7X7T;"2";"77";663063.9186191263;6865973.647715988;"663 056,412";"6 865 957,066";"663 063,919";"6 865 973,648";"0";1;1;;"0";"0";0;0;0;0;;1;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;0;"0";"0,5";"1";;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";0;"-1";"0";"0";"0";"0";"3,529";;1.4285714285714286;0;"0";"1,944";gestion;"18";"7";"0";"4";"5";"2";autres;"409,68";"96,461";Autre;E;;;;;;;; ;;;;
"10 055";93010000AQ0178;93010*00707;"[""93010*00707""]";93010;BONDY;93;SIMPLE;"1";"[""93010000AQ0178""]";"444";CL;"1 948";"1 948";"1 948";"1 948";"1";"444";13;SOL;"444";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"444";"12";"0";"0";"0";"0";"0";"7";"0";DEPENDANCE;"1";"5";"0";"5";"5";"186";"0";"0";"0";"1";"2";"2";"0";"0";"0";"0";"0";"77";"0";"0";"0";"0";"0";"263";"1";"7";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""SXYGRS4QDNJC""]";"1";"99";RNC_AG5819917;AG5819917;2021-01-15 00:00:00.0;2022-04-07 00:00:00.0;M SIVARAMANE MOUROUGAYANE;non;non;93010000AQ0178;Copropriété immatriculée;3_2;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 948";"1";"11";"5";"242";"186";"0";"5";"5";"1";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"3";"2";"0";"0";"0";"6";"5";"1";"0";"0";"4";3;-60.67;"0";"0";"2";"2";;bénévole;M SIVARAMANE MOUROUGAYANE;non connu;BONDY;Mandat en cours;2025-10-14 00:00:00.0;SDC 15 AV DES SCIENCES;15 av des sciences 93140 Bondy;non connu;non connu;non connu;0;1959-03-26 00:00:00.0;non;non;oui;non connu;0;0;0;13;13;13;0;0;0;0;AVANT_1949;;;;;;;;;;;;;0;non;non connu;non;2020-01-01 00:00:00.0;2020-12-31 00:00:00.0;26/06/2021;4167.0;2744.0;0.0;724.0;1;175.0;non;1948;0;0;0;0;0;0;0;1;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;ADRNIVX_0000000268274949;"5";AVANT_1949;V;"0,2";{93010000AQ0178};{93010000AQ0178A};2_RNIC_FF;SXYGRS4QDNJC;"1";"99";663048.0341352117;6865977.863509843;"663 045,807";"6 865 964,172";"663 048,034";"6 865 977,864";"0";0;1;0;"0";"0";0;0;0;0;0;1;"0";"0";0;"0";"0";"0";"100";"0";"0";"0";"0";"0";0.16666666666666666;0;0;0.10476052669657068442;0;0;0.00000000000000000000;0;;320.5384615384615385;0;0;"0";"0,8";"1";1;"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";;"0";0;"0";"0";"1";"0";"0";"1,429";0;3.3333333333333335;2.5;"5";"1,923";bati;"26";"9";"5";"5";"5";"2";autres;"447,258";"98,176";Mixte (gaz + élec);F;oui;04/05/2023;;;;;;mixte;F;;;
"10 085";93010000AQ0220;93010*00534;"[""93010*00534""]";93010;BONDY;93;SIMPLE;"1";"[""93010000AQ0220""]";"395";CL;"1 991";"1 991";"1 991";"1 991";"1";"395";13;SOL;"395";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"395";"6";"0";"0";"0";"0";"0";"4";"0";DEPENDANCE;"1";"2";"0";"2";"2";"131";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"58";"0";"0";"0";"0";"0";"189";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""R2774E4AH1MT"",""TPFD1AKJHXEB"",""ZEZBNTW7AH3C""]";"3";"121";FF_93010000AQ0220;;;;;;;93010000AQ0220;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 991";"1";"6";"2";"189";"131";"0";"2";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"2";"2";"1";"0";"0";"0";;;"0";"0";"0";"0";;;;;;;;;9 B RUE GEORGES GRAFF, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2";DE_1975_A_1993;V;"0";{93010000AQ0220};{93010000AQ0220A};2_FF;R2774E4AH1MT,TPFD1AKJHXEB,ZEZBNTW7AH3C;"3";"121";;;"662 977,041";"6 866 055,543";"662 977,041";"6 866 055,543";"1";;;;"0";"0";;;;;;1;"0";"0";0;"0";"0";"0";"0";"0";"0,5";"1";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"1";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";;"-1";"0";"0";"0";"0";"3,333";;0;2.5;"0";"2,174";gestion;"12";"4";"0";"3";"5";"0";autres;"390,269";"88,524";Gaz;D;;;;;;;; ;;;;
"10 087";93010000AQ0225;93010*00847;"[""93010*00847""]";93010;BONDY;93;SIMPLE;"1";"[""93010000AQ0225""]";"364";CL;"1 970";"1 970";"1 970";"1 970";"2";"224";13;SOL;"224";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"224";"8";"0";"0";"0";"0";"0";"4";"0";MIXTE;"1";"4";"0";"4";"4";"198";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"81";"0";"0";"0";"0";"0";"279";"1";"5";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;4;FRANCE METROPOLITAINE;;"1";"1";"1";"[""KNRPRV121NBD""]";"1";"99";RNC_AG2785319;AG2785319;2020-10-19 00:00:00.0;2022-07-21 00:00:00.0;SYNDIC ONE 82091825800014;non connu;non connu;93010000AQ0225;Copropriété immatriculée;3_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 970";"1";"7";"4";"254";"198";"0";"4";"4";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"0";"4";"4";"1";"1";"0";"3";2;-59.00;"0";"0";"1";"0";;non connu;non connu;non connu;non connu;Pas de mandat en cours;2023-12-31 00:00:00.0;5 BIS RUE DU BEL AIR;5B r du bel air 93140 Bondy;non connu;non connu;non connu;0;1984-09-25 00:00:00.0;non;non;oui;non connu;0;0;0;11;11;11;0;0;0;0;DE_1961_A_1974;;;;;;;;;;;;;0;non;non connu;non;2021-01-01 00:00:00.0;2021-12-31 00:00:00.0;19/02/2022;4104.0;39633.0;0.0;0.0;0;0.0;non;1968;0;0;0;0;0;0;0;1;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;non connu;"4";DE_1961_A_1974;V;"0,5";{93010000AQ0225};{93010000AQ0225A};2_RNIC_FF;KNRPRV121NBD;"1";"99";662845.0987215869;6866084.803233693;"662 845,279";"6 866 085,166";"662 845,099";"6 866 084,803";"0";0;1;;"0";"0";0;0;0;0;;1;"0";"0";0;"0";"0";"0";"0";"1";"0";"0";"25";"0";0;0;0;0.000000000000000000000000;0;0;0.000000000000000000000000;0;;373.0909090909090909;0;0;"0";"0,75";"1";1;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";0;"-1";"0";"0";"0";"0";"2,632";0;3.3333333333333335;0;"0";"1,667";marche;"24";"8";"5";"5";"4";"2";autres;"368,414";"90,013";Gaz;E;;;;;;;;gaz;E;;;
"10 102";93010000AQ0254;93010*00557;"[""93010*00557""]";93010;BONDY;93;PDLMP;"3";"[""93010000AQ0254"",""93010000AQ0256"",""93010000AR0041""]";"5 594";CL;"1 994";"1 995";"1 994";"1 995";"3";"5 594";13;SOL;"5 594";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5 594";"251";"0";"0";"0";"0";"0";"131";"0";DEPENDANCE;"6";"120";"0";"120";"120";"6 670";"190";"5";"0";"79";"36";"0";"0";"0";"0";"0";"49";"1 765";"0";"0";"0";"0";"0";"8 625";"3";"73";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"3";"3";"3";"[""4A6TSMRYKVMG"",""R2CN7RS16GQM"",""W822NPZWVJ6C""]";"3";"1 775";FF_93010000AQ0254;;;;;;;93010000AQ0254;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 994";"6";"251";"120";"8 625";"6 860";"0";"120";"114";"30";"49";"35";"0";"1";"0";"0";"5";"0";"0";"18";"34";"55";"13";"0";"4";"72";"72";"1,667";"5";"0";"25";;;"0";"0";"7";"0";;;;;;;;;168 RUE EDOUARD VAILLANT, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"120";DE_1994_A_2000;V;"0,693";{93010000AQ0254,93010000AQ0256,93010000AR0041};{93010000AQ025401,93010000AQ025402,93010000AQ025403,93010000AQ025404,93010000AQ0254A,93010000AQ0254B};2_FF;4A6TSMRYKVMG,R2CN7RS16GQM,W822NPZWVJ6C;"3";"1 775";;;"662 743,771";"6 866 149,52";"662 743,771";"6 866 149,52";"1";;;;"0";"0";;;;;;1;"0";"0";0.4083333333333333;"0";"1";"0";"37";"1";"0,025";"0";"9";"0";;;;;;;;;;;;0;"0";"0,208";"0";;"0";"0";"1";"0";"-1";"0";"-1";"0";"0";"0";0.06140350877192982;"0";;"0";"0";"0";"0";"0";"4,545";;1.4285714285714286;0;"0";"2,308";gestion;"14";"5";"0";"4";"4";"1";autres;"5 574,486";"321,071";Electricité;D;;;;;;;;electricite;D;;;
"10 106";93010000AQ0263;93010*00638;"[""93010*00638""]";93010;BONDY;93;SIMPLE;"1";"[""93010000AQ0263""]";"403";CL;"1 998";"1 998";"1 998";"1 998";"1";"403";13;SOL;"403";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"403";"2";"0";"0";"0";"0";"0";"0";"0";MAISON;"2";"2";"2";"0";"2";"184";"43";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""453M8DP4GF1M""]";"1";"153";RNC_AI7894959;AI7894959;2024-08-07 00:00:00.0;2024-08-07 00:00:00.0;non connu;non connu;non connu;93010000AQ0263;Copropriété immatriculée;1_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 998";"2";"2";"2";"227";"227";"2";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"2";"1";"0";"0";"0";0;;"1";"0";"0";"0";;non connu;non connu;non connu;non connu;Pas de mandat en cours;non connu;SDC AVENUE DES SCIENCES;1bis Avenue des Sciences 93140 Bondy;non connu;non connu;non connu;0;1998-10-14 00:00:00.0;non;non;oui;non connu;0;0;0;2;2;2;0;0;0;0;DE_1994_A_2000;93010;000;AQ;0263;;;;;;;;;1;non;non connu;oui;2024-01-01 00:00:00.0;2024-12-31 00:00:00.0;non connu;;;;;;;non;1996;0;0;0;0;0;0;0;2;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;Bondy;"2";DE_1994_A_2000;H;"0";{93010000AQ0263};{93010000AQ0263A,93010000AQ0263B};0;453M8DP4GF1M;"1";"153";663132.5135321952;6865944.854280181;"663 133,896";"6 865 948,475";"663 132,514";"6 865 944,854";"0";0;1;;"0";"0";0;0;0;0;;1;"0";"0";0;"0";"0";"0";"0";"0";"0,5";"1";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";0;"-1";"0";"0";"0";"0";"1,765";;0;0;"0";"0,833";gestion;"18";"7";"0";"4";"5";"2";autres;"396,461";"81,754";Gaz;D;;;;;;;;gaz;D;;;
