"Dossier";"Numéro - Type de dossier";"Code insee de la commune principale";"Année de dépôt";"Date de dépôt";"Dossier issu de la SVE ?"
"CU 93010 25 B0235";"CU";"93010";"2025";"26/06/2025";"1"
"DP 93010 25 B0092";"DP";"93010";"2025";"03/06/2025";"1"
"DP 93010 25 B0129";"DP";"93010";"2025";"17/07/2025";"1"
"CU 93010 25 B0236";"CU";"93010";"2025";"26/06/2025";"1"
"PC 93010 24 B0026";"PC";"93010";"2024";"05/06/2024";"0"
"AT 93010 25 B0026";"AT";"93010";"2025";"10/06/2025";"0"
"CU 93010 25 B0184";"CU";"93010";"2025";"02/06/2025";"1"
"DP 93010 25 B0049";"DP";"93010";"2025";"09/04/2025";"0"
"DP 93010 25 B0087";"DP";"93010";"2025";"30/05/2025";"1"
"CU 93010 25 B0209";"CU";"93010";"2025";"13/06/2025";"1"
"DP 93010 25 B0099";"DP";"93010";"2025";"16/06/2025";"1"
"DP 93010 25 B0091";"DP";"93010";"2025";"03/06/2025";"1"
"DP 93010 26 B0009";"DP";"93010";"2026";"24/01/2026";"1"
"PC 93010 25 B0062";"PC";"93010";"2025";"15/12/2025";"0"
"PC 93010 25 B0029";"PC";"93010";"2025";"04/06/2025";"1"
"PC 93010 25 B0024";"PC";"93010";"2025";"10/05/2025";"1"
"DP 93010 25 B0071";"DP";"93010";"2025";"12/05/2025";"1"
"DP 93010 25 B0107";"DP";"93010";"2025";"24/06/2025";"1"
"CU 93010 26 B0042";"CU";"93010";"2026";"09/02/2026";"1"
"DP 93010 25 B0108";"DP";"93010";"2025";"24/06/2025";"1"
"DP 93010 25 B0098";"DP";"93010";"2025";"16/06/2025";"1"
"PC 93010 25 B0012";"PC";"93010";"2025";"27/02/2025";"1"
"CU 93010 26 B0019";"CU";"93010";"2026";"20/01/2026";"1"
"DP 93010 25 B0106";"DP";"93010";"2025";"23/06/2025";"1"
"CU 93010 25 B0187";"CU";"93010";"2025";"03/06/2025";"1"
"CU 93010 25 B0185";"CU";"93010";"2025";"02/06/2025";"1"
"CU 93010 25 B0190";"CU";"93010";"2025";"03/06/2025";"1"
"CU 93010 25 B0186";"CU";"93010";"2025";"02/06/2025";"1"
"CU 93010 25 B0188";"CU";"93010";"2025";"03/06/2025";"1"
"CU 93010 25 B0191";"CU";"93010";"2025";"03/06/2025";"1"
"CU 93010 25 B0189";"CU";"93010";"2025";"03/06/2025";"1"
"CU 93010 25 B0192";"CU";"93010";"2025";"04/06/2025";"1"
"CU 93010 25 B0193";"CU";"93010";"2025";"30/05/2025";"0"
"CU 93010 25 B0194";"CU";"93010";"2025";"02/06/2025";"0"
"CU 93010 25 B0195";"CU";"93010";"2025";"30/05/2025";"0"
"CU 93010 25 B0196";"CU";"93010";"2025";"26/05/2025";"0"
"CU 93010 25 B0197";"CU";"93010";"2025";"26/05/2025";"0"
"CU 93010 25 B0198";"CU";"93010";"2025";"05/06/2025";"1"
"CU 93010 25 B0199";"CU";"93010";"2025";"05/06/2025";"1"
"CU 93010 25 B0200";"CU";"93010";"2025";"05/06/2025";"1"
"CU 93010 25 B0201";"CU";"93010";"2025";"05/06/2025";"1"
"CU 93010 25 B0202";"CU";"93010";"2025";"06/06/2025";"1"
"CU 93010 25 B0203";"CU";"93010";"2025";"06/06/2025";"1"
"DP 93010 25 B0089";"DP";"93010";"2025";"02/06/2025";"1"
"CU 93010 26 B0049";"CU";"93010";"2026";"12/02/2026";"1"
"PC 93010 25 B0030";"PC";"93010";"2025";"05/06/2025";"1"
"CU 93010 25 B0247";"CU";"93010";"2025";"27/06/2025";"0"
"DP 93010 25 B0086";"DP";"93010";"2025";"28/05/2025";"1"
"CU 93010 25 B0242";"CU";"93010";"2025";"01/07/2025";"1"
"PC 93010 25 B0017";"PC";"93010";"2025";"14/03/2025";"1"
"DP 93010 25 B0093";"DP";"93010";"2025";"05/06/2025";"1"
"CU 93010 25 B0204";"CU";"93010";"2025";"06/06/2025";"1"
"CU 93010 25 B0352";"CU";"93010";"2025";"02/10/2025";"1"
"DP 93010 23 B0146 M01";"DP";"93010";"2025";"09/07/2025";"1"
"PC 93010 25 B0025";"PC";"93010";"2025";"21/05/2025";"1"
"PC 93010 25 B0031";"PC";"93010";"2025";"05/06/2025";"1"
"CU 93010 25 B0210";"CU";"93010";"2025";"10/06/2025";"0"
"DP 93010 23 B0093";"DP";"93010";"2023";"01/06/2023";"1"
"DP 93010 25 B0118";"DP";"93010";"2025";"10/07/2025";"1"
"CU 93010 25 B0292";"CU";"93010";"2025";"12/08/2025";"1"
"DP 93010 25 B0121";"DP";"93010";"2025";"11/07/2025";"1"
"CU 93010 25 B0249";"CU";"93010";"2025";"10/07/2025";"1"
"AT 93010 25 B0031";"AT";"93010";"2025";"07/07/2025";"0"
"DP 93010 25 B0156";"DP";"93010";"2025";"08/09/2025";"1"
"DP 93010 25 B0105";"DP";"93010";"2025";"23/06/2025";"1"
"CU 93010 25 B0244";"CU";"93010";"2025";"07/07/2025";"1"
"DP 93010 23 B0145 M01";"DP";"93010";"2025";"09/07/2025";"1"
"PC 93010 25 B0038";"PC";"93010";"2025";"07/07/2025";"1"
"DP 93010 25 B0122";"DP";"93010";"2025";"11/07/2025";"1"
"CU 93010 25 B0250";"CU";"93010";"2025";"30/06/2025";"0"
"CU 93010 25 B0248";"CU";"93010";"2025";"09/07/2025";"1"
"CU 93010 25 B0252";"CU";"93010";"2025";"30/06/2025";"0"
"CU 93010 25 B0251";"CU";"93010";"2025";"30/06/2025";"0"
"CU 93010 25 B0245";"CU";"93010";"2025";"02/07/2025";"0"
"CU 93010 25 B0253";"CU";"93010";"2025";"03/07/2025";"0"
"CU 93010 25 B0254";"CU";"93010";"2025";"03/07/2025";"0"
"CU 93010 25 B0255";"CU";"93010";"2025";"04/07/2025";"0"
"CU 93010 25 B0256";"CU";"93010";"2025";"04/07/2025";"0"
"CU 93010 25 B0257";"CU";"93010";"2025";"10/07/2025";"1"
"CU 93010 25 B0258";"CU";"93010";"2025";"11/07/2025";"1"
"CU 93010 25 B0273";"CU";"93010";"2025";"24/07/2025";"1"
"CU 93010 25 B0300";"CU";"93010";"2025";"25/08/2025";"1"
"CU 93010 25 B0259";"CU";"93010";"2025";"11/07/2025";"0"
"CU 93010 25 B0295";"CU";"93010";"2025";"01/09/2025";"0"
"DP 93010 25 B0080";"DP";"93010";"2025";"21/05/2025";"1"
"DP 93010 25 B0033";"DP";"93010";"2025";"18/03/2025";"1"
"DP 93010 25 B0101";"DP";"93010";"2025";"20/06/2025";"1"
"DP 93010 25 B0120";"DP";"93010";"2025";"11/07/2025";"1"
"CU 93010 25 B0293";"CU";"93010";"2025";"14/08/2025";"1"
"DP 93010 25 B0144";"DP";"93010";"2025";"20/08/2025";"0"
"CU 93010 25 B0326";"CU";"93010";"2025";"10/09/2025";"0"
"AT 93010 25 B0035";"AT";"93010";"2025";"30/07/2025";"0"
"DP 93010 25 B0124";"DP";"93010";"2025";"14/07/2025";"1"
"DP 93010 22 B0073";"DP";"93010";"2022";"16/05/2022";"1"
"CU 93010 25 B0294";"CU";"93010";"2025";"12/08/2025";"0"
"DP 93010 25 B0135";"DP";"93010";"2025";"01/08/2025";"1"
"AT 93010 25 B0036";"AT";"93010";"2025";"31/07/2025";"0"
"PC 93010 25 B0044";"PC";"93010";"2025";"11/08/2025";"1"
"DP 93010 25 B0143";"DP";"93010";"2025";"19/08/2025";"1"
"DP 93010 25 B0142";"DP";"93010";"2025";"18/08/2025";"1"
"AT 93010 25 B0037";"AT";"93010";"2025";"19/08/2025";"0"
"DP 93010 25 B0145";"DP";"93010";"2025";"21/08/2025";"1"
"PC 93010 25 B0023";"PC";"93010";"2025";"02/05/2025";"1"
"CU 93010 25 B0296";"CU";"93010";"2025";"12/08/2025";"0"
"CU 93010 25 B0297";"CU";"93010";"2025";"18/08/2025";"1"
"PC 93010 25 B0014";"PC";"93010";"2025";"12/03/2025";"1"
"CU 93010 25 B0298";"CU";"93010";"2025";"18/08/2025";"1"
"CU 93010 25 B0299";"CU";"93010";"2025";"20/08/2025";"1"
"PC 93010 24 B0066";"PC";"93010";"2024";"16/12/2024";"0"
"CU 93010 25 B0288";"CU";"93010";"2025";"07/08/2025";"0"
"CU 93010 25 B0289";"CU";"93010";"2025";"07/08/2025";"0"
"PC 93010 23 B0027";"PC";"93010";"2023";"26/05/2023";"1"
"CU 93010 25 B0276";"CU";"93010";"2025";"26/07/2025";"1"
"DP 93010 25 B0131";"DP";"93010";"2025";"21/07/2025";"1"
"CU 93010 25 B0274";"CU";"93010";"2025";"24/07/2025";"1"
"CU 93010 25 B0378";"CU";"93010";"2025";"20/10/2025";"1"
"DP 93010 25 B0074";"DP";"93010";"2025";"13/05/2025";"1"
"DP 93010 25 B0110";"DP";"93010";"2025";"01/07/2025";"1"
"CU 93010 25 B0275";"CU";"93010";"2025";"25/07/2025";"1"
"DP 93010 25 B0147";"DP";"93010";"2025";"24/08/2025";"1"
"CU 93010 26 B0058";"CU";"93010";"2026";"18/02/2026";"0"
"AT 93010 25 B0040";"AT";"93010";"2025";"24/09/2025";"0"
"DP 93010 25 B0134";"DP";"93010";"2025";"30/07/2025";"1"
"CU 93010 25 B0277";"CU";"93010";"2025";"28/07/2025";"1"
"CU 93010 25 B0265";"CU";"93010";"2025";"21/07/2025";"0"
"CU 93010 25 B0266";"CU";"93010";"2025";"25/06/2025";"0"
"CU 93010 25 B0281";"CU";"93010";"2025";"30/07/2025";"1"
"CU 93010 25 B0267";"CU";"93010";"2025";"24/07/2025";"0"
"CU 93010 25 B0268";"CU";"93010";"2025";"24/07/2025";"0"
"CU 93010 25 B0269";"CU";"93010";"2025";"28/07/2025";"0"
"CU 93010 25 B0260";"CU";"93010";"2025";"16/07/2025";"1"
"CU 93010 26 B0050";"CU";"93010";"2026";"13/02/2026";"1"
"DP 93010 25 B0100";"DP";"93010";"2025";"20/06/2025";"1"
"CU 93010 25 B0262";"CU";"93010";"2025";"18/07/2025";"1"
"CU 93010 26 B0032";"CU";"93010";"2026";"30/01/2026";"1"
"DP 93010 25 B0150";"DP";"93010";"2025";"29/08/2025";"1"
"CU 93010 25 B0278";"CU";"93010";"2025";"28/07/2025";"1"
"CU 93010 25 B0282";"CU";"93010";"2025";"30/07/2025";"1"
"CU 93010 25 B0329";"CU";"93010";"2025";"15/09/2025";"1"
"CU 93010 25 B0341";"CU";"93010";"2025";"26/09/2025";"1"
"CU 93010 25 B0279";"CU";"93010";"2025";"28/07/2025";"1"
"PC 93010 25 B0046";"PC";"93010";"2025";"01/09/2025";"0"
"AT 93010 25 B0030";"AT";"93010";"2025";"28/06/2025";"0"
"PC 93010 25 B0039";"PC";"93010";"2025";"21/07/2025";"1"
"DP 93010 25 B0138";"DP";"93010";"2025";"07/08/2025";"0"
"CU 93010 25 B0330";"CU";"93010";"2025";"15/09/2025";"0"
"DP 93010 25 B0151";"DP";"93010";"2025";"22/08/2025";"0"
"CU 93010 25 B0280";"CU";"93010";"2025";"28/07/2025";"1"
"DP 93010 25 B0137";"DP";"93010";"2025";"08/08/2025";"1"
"CU 93010 25 B0283";"CU";"93010";"2025";"31/07/2025";"1"
"CU 93010 25 B0284";"CU";"93010";"2025";"31/07/2025";"1"
"CU 93010 25 B0285";"CU";"93010";"2025";"04/08/2025";"1"
"CU 93010 25 B0286";"CU";"93010";"2025";"05/08/2025";"1"
"CU 93010 25 B0287";"CU";"93010";"2025";"05/08/2025";"1"
"CU 93010 23 B0293";"CU";"93010";"2023";"11/07/2023";"0"
"PC 93010 15 B0025 M03";"PC";"93010";"2025";"22/08/2025";"0"
"CU 93010 25 B0261";"CU";"93010";"2025";"16/07/2025";"1"
"DP 93010 25 B0035";"DP";"93010";"2025";"24/03/2025";"1"
"CU 93010 25 B0263";"CU";"93010";"2025";"18/07/2025";"1"
"DP 93010 25 B0117";"DP";"93010";"2025";"10/07/2025";"1"
"CU 93010 25 B0301";"CU";"93010";"2025";"25/08/2025";"1"
"DP 93010 25 B0153";"DP";"93010";"2025";"02/09/2025";"1"
"CU 93010 25 B0302";"CU";"93010";"2025";"25/08/2025";"1"
"CU 93010 25 B0306";"CU";"93010";"2025";"29/08/2025";"1"
"PC 93010 25 B0025 M01";"PC";"93010";"2025";"10/09/2025";"1"
"PC 93010 22 B0012";"PC";"93010";"2022";"01/04/2022";"0"
"CU 93010 25 B0307";"CU";"93010";"2025";"01/09/2025";"1"
"PC 93010 25 B0016";"PC";"93010";"2025";"14/03/2025";"1"
"CU 93010 25 B0308";"CU";"93010";"2025";"01/09/2025";"1"
"CU 93010 25 B0309";"CU";"93010";"2025";"01/09/2025";"1"
"CU 93010 25 B0311";"CU";"93010";"2025";"03/09/2025";"1"
"CU 93010 25 B0310";"CU";"93010";"2025";"01/09/2025";"1"
"CU 93010 25 B0312";"CU";"93010";"2025";"03/09/2025";"1"
"CU 93010 25 B0313";"CU";"93010";"2025";"03/09/2025";"1"
"CU 93010 25 B0314";"CU";"93010";"2025";"04/09/2025";"1"
"CU 93010 25 B0317";"CU";"93010";"2025";"05/09/2025";"1"
"CU 93010 25 B0318";"CU";"93010";"2025";"05/09/2025";"1"
"CU 93010 25 B0319";"CU";"93010";"2025";"05/09/2025";"1"
"CU 93010 25 B0321";"CU";"93010";"2025";"09/09/2025";"1"
"CU 93010 25 B0320";"CU";"93010";"2025";"08/09/2025";"1"
"CU 93010 25 B0322";"CU";"93010";"2025";"09/09/2025";"1"
"DP 93010 25 B0158";"DP";"93010";"2025";"11/09/2025";"1"
"CU 93010 25 B0323";"CU";"93010";"2025";"09/09/2025";"1"
"CU 93010 25 B0303";"CU";"93010";"2025";"28/08/2025";"1"
"CU 93010 25 B0304";"CU";"93010";"2025";"22/08/2025";"0"
"CU 93010 25 B0353";"CU";"93010";"2025";"02/10/2025";"1"
"DP 93010 25 B0159";"DP";"93010";"2025";"12/09/2025";"1"
"CU 93010 25 B0333";"CU";"93010";"2025";"19/09/2025";"1"
"CU 93010 25 B0379";"CU";"93010";"2025";"20/10/2025";"1"
"CU 93010 25 B0327";"CU";"93010";"2025";"11/09/2025";"1"
"PC 93010 23 B0023";"PC";"93010";"2023";"02/05/2023";"0"
"CU 93010 25 B0395";"CU";"93010";"2025";"30/10/2025";"1"
"DP 93010 23 B0053";"DP";"93010";"2023";"28/03/2023";"0"
"CU 93010 25 B0315";"CU";"93010";"2025";"04/09/2025";"1"
"CU 93010 25 B0270";"CU";"93010";"2025";"21/07/2025";"1"
"PC 93010 25 B0045";"PC";"93010";"2025";"11/08/2025";"1"
"CU 93010 25 B0325";"CU";"93010";"2025";"09/09/2025";"0"
"DP 93010 25 B0165";"DP";"93010";"2025";"25/09/2025";"1"
"CU 93010 25 B0331";"CU";"93010";"2025";"15/09/2025";"0"
"DP 93010 25 B0162";"DP";"93010";"2025";"18/09/2025";"1"
"CU 93010 25 B0316";"CU";"93010";"2025";"04/09/2025";"1"
"CU 93010 25 B0332";"CU";"93010";"2025";"18/09/2025";"1"
"CU 93010 25 B0334";"CU";"93010";"2025";"22/09/2025";"1"
"DP 93010 25 B0164";"DP";"93010";"2025";"22/09/2025";"1"
"CU 93010 25 B0335";"CU";"93010";"2025";"22/09/2025";"1"
"CU 93010 25 B0336";"CU";"93010";"2025";"23/09/2025";"1"
"DP 93010 25 B0161";"DP";"93010";"2025";"17/09/2025";"1"
"PC 93010 25 B0035";"PC";"93010";"2025";"20/06/2025";"1"
"CU 93010 25 B0328";"CU";"93010";"2025";"12/09/2025";"1"
"CU 93010 25 B0337";"CU";"93010";"2025";"23/09/2025";"1"
"CU 93010 25 B0338";"CU";"93010";"2025";"23/09/2025";"1"
"DP 93010 25 B0160";"DP";"93010";"2025";"17/09/2025";"1"
"CU 93010 26 B0030";"CU";"93010";"2026";"29/01/2026";"1"
"CU 93010 25 B0441";"CU";"93010";"2025";"15/12/2025";"1"
"DP 93010 25 B0115";"DP";"93010";"2025";"07/07/2025";"1"
"CU 93010 25 B0346";"CU";"93010";"2025";"22/09/2025";"0"
"CU 93010 25 B0354";"CU";"93010";"2025";"02/10/2025";"1"
"AT 93010 26 B0001";"AT";"93010";"2026";"19/01/2026";"0"
"CU 93010 25 B0348";"CU";"93010";"2025";"26/09/2025";"1"
"CU 93010 25 B0343";"CU";"93010";"2025";"19/09/2025";"0"
"CU 93010 25 B0396";"CU";"93010";"2025";"30/10/2025";"1"
"CU 93010 25 B0373";"CU";"93010";"2025";"08/10/2025";"0"
"DP 93010 25 B0171";"DP";"93010";"2025";"08/10/2025";"1"
"CU 93010 25 B0380";"CU";"93010";"2025";"20/10/2025";"1"
"AT 93010 25 B0041";"AT";"93010";"2025";"03/10/2025";"0"
"PC 93010 25 B0041";"PC";"93010";"2025";"30/07/2025";"1"
"DP 93010 25 B0209";"DP";"93010";"2025";"19/12/2025";"1"
"DP 93010 25 B0141";"DP";"93010";"2025";"17/08/2025";"1"
"DP 93010 25 B0169";"DP";"93010";"2025";"06/10/2025";"1"
"CU 93010 25 B0397";"CU";"93010";"2025";"30/10/2025";"1"
"DP 93010 25 B0186";"DP";"93010";"2025";"13/11/2025";"1"
"CU 93010 25 B0344";"CU";"93010";"2025";"22/09/2025";"0"
"CU 93010 25 B0345";"CU";"93010";"2025";"19/09/2025";"0"
"PC 93010 25 B0048";"PC";"93010";"2025";"24/09/2025";"1"
"CU 93010 25 B0347";"CU";"93010";"2025";"25/09/2025";"0"
"CU 93010 25 B0340";"CU";"93010";"2025";"24/09/2025";"1"
"DP 93010 25 B0173";"DP";"93010";"2025";"13/10/2025";"1"
"CU 93010 25 B0342";"CU";"93010";"2025";"19/09/2025";"0"
"PC 93010 23 B0021";"PC";"93010";"2023";"27/04/2023";"1"
"CU 93010 25 B0355";"CU";"93010";"2025";"02/10/2025";"1"
"CU 93010 26 B0051";"CU";"93010";"2026";"13/02/2026";"1"
"CU 93010 26 B0035";"CU";"93010";"2026";"02/02/2026";"1"
"AT 93010 25 B0043";"AT";"93010";"2025";"03/11/2025";"0"
"CU 93010 25 B0374";"CU";"93010";"2025";"08/10/2025";"0"
"DP 93010 25 B0170";"DP";"93010";"2025";"07/10/2025";"1"
"CU 93010 25 B0398";"CU";"93010";"2025";"30/10/2025";"1"
"CU 93010 25 B0382";"CU";"93010";"2025";"21/10/2025";"1"
"DP 93010 25 B0188";"DP";"93010";"2025";"14/11/2025";"1"
"DP 93010 25 B0187";"DP";"93010";"2025";"13/11/2025";"1"
"DP 93010 25 B0203";"DP";"93010";"2025";"08/12/2025";"1"
"CU 93010 25 B0399";"CU";"93010";"2025";"31/10/2025";"1"
"CU 93010 25 B0384";"CU";"93010";"2025";"23/10/2025";"1"
"DP 93010 25 B0182";"DP";"93010";"2025";"11/11/2025";"1"
"DP 93010 25 B0176";"DP";"93010";"2025";"22/10/2025";"1"
"DP 93010 25 B0139";"DP";"93010";"2025";"08/08/2025";"1"
"DP 93010 25 B0155";"DP";"93010";"2025";"08/09/2025";"1"
"DP 93010 25 B0175";"DP";"93010";"2025";"21/10/2025";"1"
"CU 93010 25 B0386";"CU";"93010";"2025";"23/10/2025";"1"
"CU 93010 25 B0387";"CU";"93010";"2025";"24/10/2025";"1"
"CU 93010 25 B0389";"CU";"93010";"2025";"22/10/2025";"0"
"CU 93010 25 B0375";"CU";"93010";"2025";"15/10/2025";"1"
"CU 93010 25 B0377";"CU";"93010";"2025";"20/10/2025";"1"
"CU 93010 25 B0350";"CU";"93010";"2025";"30/09/2025";"1"
"CU 93010 25 B0349";"CU";"93010";"2025";"26/09/2025";"1"
"CU 93010 25 B0351";"CU";"93010";"2025";"01/10/2025";"1"
"CU 93010 26 B0052";"CU";"93010";"2026";"16/02/2026";"1"
"DP 93010 25 B0166";"DP";"93010";"2025";"01/10/2025";"1"
"PC 93010 25 B0042";"PC";"93010";"2025";"30/07/2025";"1"
"CU 93010 25 B0416";"CU";"93010";"2025";"20/11/2025";"0"
"CU 93010 25 B0356";"CU";"93010";"2025";"03/10/2025";"1"
"DP 93010 25 B0123";"DP";"93010";"2025";"12/07/2025";"1"
"CU 93010 25 B0357";"CU";"93010";"2025";"06/10/2025";"1"
"CU 93010 25 B0381";"CU";"93010";"2025";"20/10/2025";"1"
"CU 93010 25 B0359";"CU";"93010";"2025";"07/10/2025";"1"
"PC 93010 17 B0042";"PC";"93010";"2017";"04/07/2017";"0"
"CU 93010 25 B0388";"CU";"93010";"2025";"28/10/2025";"1"
"CU 93010 25 B0371";"CU";"93010";"2025";"17/10/2025";"0"
"CU 93010 25 B0455";"CU";"93010";"2025";"17/12/2025";"0"
"PC 93010 22 B0069";"PC";"93010";"2022";"29/12/2022";"0"
"DP 93010 23 B0155";"DP";"93010";"2023";"28/09/2023";"0"
"PC 93010 25 B0043";"PC";"93010";"2025";"31/07/2025";"1"
"CU 93010 25 B0358";"CU";"93010";"2025";"07/10/2025";"1"
"AT 93010 23 B0003";"AT";"93010";"2023";"10/01/2023";"0"
"PC 93010 24 B0018 M01";"PC";"93010";"2025";"08/09/2025";"1"
"PC 93010 25 B0052";"PC";"93010";"2025";"12/10/2025";"1"
"CU 93010 25 B0360";"CU";"93010";"2025";"07/10/2025";"1"
"AT 93010 25 B0042";"AT";"93010";"2025";"09/10/2025";"0"
"CU 93010 25 B0361";"CU";"93010";"2025";"08/10/2025";"1"
"CU 93010 25 B0362";"CU";"93010";"2025";"08/10/2025";"1"
"CU 93010 25 B0363";"CU";"93010";"2025";"08/10/2025";"1"
"CU 93010 25 B0364";"CU";"93010";"2025";"02/10/2025";"0"
"CU 93010 25 B0365";"CU";"93010";"2025";"06/10/2025";"0"
"CU 93010 25 B0366";"CU";"93010";"2025";"09/10/2025";"1"
"CU 93010 25 B0367";"CU";"93010";"2025";"10/10/2025";"1"
"CU 93010 25 B0368";"CU";"93010";"2025";"10/10/2025";"1"
"CU 93010 25 B0369";"CU";"93010";"2025";"13/10/2025";"1"
"CU 93010 25 B0370";"CU";"93010";"2025";"13/10/2025";"1"
"PC 93010 25 B0055";"PC";"93010";"2025";"06/11/2025";"1"
"PC 93010 25 B0019";"PC";"93010";"2025";"01/04/2025";"1"
"DP 93010 23 B0183 M01";"DP";"93010";"2025";"09/10/2025";"0"
"CU 93010 26 B0033";"CU";"93010";"2026";"30/01/2026";"1"
"DP 93010 25 B0191";"DP";"93010";"2025";"19/11/2025";"1"
"PC 93010 23 B0020";"PC";"93010";"2023";"27/04/2023";"1"
"CU 93010 25 B0383";"CU";"93010";"2025";"21/10/2025";"1"
"CU 93010 25 B0440";"CU";"93010";"2025";"15/12/2025";"1"
"DP 93010 25 B0189";"DP";"93010";"2025";"17/11/2025";"1"
"CU 93010 25 B0372";"CU";"93010";"2025";"08/10/2025";"0"
"AT 93010 25 B0047";"AT";"93010";"2025";"19/11/2025";"0"
"CU 93010 26 B0041";"CU";"93010";"2026";"06/02/2026";"1"
"CU 93010 25 B0385";"CU";"93010";"2025";"23/10/2025";"1"
"CU 93010 26 B0061";"CU";"93010";"2026";"23/02/2026";"1"
"AT 93010 25 B0034";"AT";"93010";"2025";"07/08/2025";"0"
"PC 93010 25 B0027 M01";"PC";"93010";"2025";"03/10/2025";"1"
"AT 93010 25 B0044";"AT";"93010";"2025";"06/11/2025";"0"
"DP 93010 25 B0163";"DP";"93010";"2025";"20/09/2025";"1"
"DP 93010 25 B0184";"DP";"93010";"2025";"12/11/2025";"1"
"DP 93010 25 B0185";"DP";"93010";"2025";"12/11/2025";"1"
"AT 93010 25 B0046";"AT";"93010";"2025";"10/11/2025";"0"
"AT 93010 25 B0045";"AT";"93010";"2025";"13/11/2025";"0"
"CU 93010 25 B0339";"CU";"93010";"2025";"22/09/2025";"1"
"CU 93010 25 B0394";"CU";"93010";"2025";"29/10/2025";"1"
"CU 93010 26 B0039";"CU";"93010";"2026";"06/02/2026";"1"
"DP 93010 25 B0167";"DP";"93010";"2025";"03/10/2025";"1"
"DP 93010 25 B0138 M01";"DP";"93010";"2025";"02/10/2025";"0"
"PC 93010 21 B0081";"PC";"93010";"2021";"02/11/2021";"0"
"CU 93010 26 B0059";"CU";"93010";"2026";"20/02/2026";"1"
"DP 93010 25 B0197";"DP";"93010";"2025";"26/11/2025";"1"
"DP 93010 25 B0196";"DP";"93010";"2025";"26/11/2025";"0"
"DP 93010 25 B0178";"DP";"93010";"2025";"28/10/2025";"1"
"AT 93010 25 B0048";"AT";"93010";"2025";"25/11/2025";"0"
"PC 93010 21 B0081 M01";"PC";"93010";"2026";"02/01/2026";"0"
"CU 93010 25 B0402";"CU";"93010";"2025";"05/11/2025";"1"
"CU 93010 25 B0403";"CU";"93010";"2025";"06/11/2025";"1"
"CU 93010 25 B0404";"CU";"93010";"2025";"07/11/2025";"1"
"CU 93010 25 B0405";"CU";"93010";"2025";"12/11/2025";"1"
"CU 93010 25 B0406";"CU";"93010";"2025";"13/11/2025";"1"
"CU 93010 25 B0407";"CU";"93010";"2025";"14/11/2025";"1"
"CU 93010 25 B0409";"CU";"93010";"2025";"17/11/2025";"1"
"CU 93010 25 B0408";"CU";"93010";"2025";"14/11/2025";"1"
"CU 93010 25 B0411";"CU";"93010";"2025";"19/11/2025";"1"
"CU 93010 25 B0410";"CU";"93010";"2025";"18/11/2025";"1"
"AT 93010 25 B0016";"AT";"93010";"2025";"03/04/2025";"0"
"DP 93010 25 B0045";"DP";"93010";"2025";"07/04/2025";"1"
"DP 93010 25 B0126";"DP";"93010";"2025";"16/07/2025";"1"
"PC 93010 25 B0027 M02";"PC";"93010";"2025";"04/12/2025";"1"
"CU 93010 26 B0040";"CU";"93010";"2026";"06/02/2026";"1"
"DP 93010 26 B0004";"DP";"93010";"2026";"14/01/2026";"1"
"CU 93010 25 B0417";"CU";"93010";"2025";"25/11/2025";"1"
"CU 93010 25 B0444";"CU";"93010";"2025";"16/12/2025";"1"
"CU 93010 25 B0456";"CU";"93010";"2025";"23/12/2025";"1"
"CU 93010 25 B0418";"CU";"93010";"2025";"24/11/2025";"0"
"CU 93010 25 B0458";"CU";"93010";"2025";"30/12/2025";"1"
"AT 93010 25 B0022";"AT";"93010";"2025";"24/04/2025";"0"
"DP 93010 22 B0172";"DP";"93010";"2022";"21/11/2022";"0"
"CU 93010 25 B0457";"CU";"93010";"2025";"26/12/2025";"1"
"AT 93010 22 B0033";"AT";"93010";"2022";"14/11/2022";"0"
"DP 93010 25 B0104";"DP";"93010";"2025";"23/06/2025";"1"
"CU 93010 26 B0002";"CU";"93010";"2026";"02/01/2026";"1"
"DP 93010 25 B0130";"DP";"93010";"2025";"19/07/2025";"1"
"CU 93010 25 B0459";"CU";"93010";"2025";"26/12/2025";"0"
"CU 93010 26 B0003";"CU";"93010";"2026";"06/01/2026";"1"
"PC 93010 22 B0033";"PC";"93010";"2022";"23/05/2022";"1"
"DP 93010 25 B0136";"DP";"93010";"2025";"04/08/2025";"1"
"PC 93010 22 B0034";"PC";"93010";"2022";"18/05/2022";"1"
"PC 93010 22 B0077";"PC";"93010";"2022";"18/05/2022";"1"
"AT 93010 25 B0038";"AT";"93010";"2025";"29/08/2025";"0"
"PC 93010 22 B0018";"PC";"93010";"2022";"15/04/2022";"1"
"PC 93010 22 B0017";"PC";"93010";"2022";"15/04/2022";"1"
"PC 93010 22 B0016";"PC";"93010";"2022";"15/04/2022";"1"
"CU 93010 22 B0046";"CU";"93010";"2022";"16/03/2022";"1"
"DP 93010 22 B0025";"DP";"93010";"2022";"24/02/2022";"1"
"DP 93010 22 B0023";"DP";"93010";"2022";"18/02/2022";"0"
"PC 93010 25 B0061";"PC";"93010";"2025";"04/12/2025";"1"
"DP 93010 25 B0208";"DP";"93010";"2025";"15/12/2025";"1"
"DP 93010 25 B0198";"DP";"93010";"2025";"28/11/2025";"1"
