"";"code";"contenance";"adresse";"nom";"categorie";"dsiren"
"285";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08674434"
"286";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U30929032"
"287";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15347714"
"288";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U28733773"
"289";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537060"
"290";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19522679"
"291";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546384"
"292";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540486"
"293";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537284"
"294";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U10944801"
"295";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15995826"
"296";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546996"
"297";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U12290665"
"298";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540361"
"299";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546954"
"300";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08671935"
"301";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16881867"
"302";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08660979"
"303";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540320"
"304";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08678310"
"305";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17093967"
"306";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U10926260"
"307";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29973486"
"308";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29764014"
"309";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U11839004"
"310";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543993"
"311";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29874654"
"312";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U12670549"
"313";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08661407"
"314";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08548034"
"315";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08674590"
"316";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19269612"
"317";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15027515"
"318";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19758451"
"319";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675373"
"320";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15626967"
"321";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16950630"
"322";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675803"
"323";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19766834"
"324";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29802919"
"325";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29274516"
"326";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542136"
"327";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U11313688"
"328";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U20756736"
"329";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08676413"
"330";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19237078"
"331";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29230733"
"332";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08536393"
"333";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17291119"
"334";" M0026";482;"210 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679821"
"335";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19158304"
"336";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08679235"
"337";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U14541819"
"338";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08543860"
"339";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08677759"
"340";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U16381256"
"341";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U30092514"
"342";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08537243"
"343";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U14485540"
"344";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08541377"
"345";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540304"
"346";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08663494"
"347";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675167"
"348";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19004097"
"349";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08677486"
"350";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29803605"
"351";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29931101"
"352";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675365"
"353";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675019"
"354";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675951"
"355";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675316"
"356";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08677502"
"357";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U14282705"
"358";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675423"
"359";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U20635582"
"360";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08539488"
"361";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08679078"
"362";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542599"
"363";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U17902245"
"364";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19212282"
"365";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08666570"
"366";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19695466"
"367";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15541898"
"368";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29230724"
"369";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08673956"
"370";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29274491"
"371";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08538035"
"372";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542110"
"373";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08545246"
"374";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08545436"
"375";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542326"
"376";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540379"
"377";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29914567"
"378";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540411"
"379";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542698"
"380";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U09108397"
"381";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U18042565"
"382";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U09085571"
"383";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08543753"
"384";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U18861796"
"385";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15957074"
"386";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08670838"
"387";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U17887627"
"388";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08676314"
"389";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08674434"
"390";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U30929032"
"391";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15347714"
"392";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U28733773"
"393";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08537060"
"394";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19522679"
"395";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08546384"
"396";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540486"
"397";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08537284"
"398";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U10944801"
"399";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15995826"
"400";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08546996"
"401";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U12290665"
"402";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540361"
"403";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08546954"
"404";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08671935"
"405";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U16881867"
"406";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08660979"
"407";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540320"
"408";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08678310"
"409";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U17093967"
"410";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U10926260"
"411";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29973486"
"412";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29764014"
"413";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U11839004"
"414";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08543993"
"415";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29874654"
"416";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U12670549"
"417";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08661407"
"418";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08548034"
"419";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08674590"
"420";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19269612"
"421";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15027515"
"422";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19758451"
"423";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675373"
"424";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15626967"
"425";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U16950630"
"426";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675803"
"427";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19766834"
"428";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29802919"
"429";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29274516"
"430";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542136"
"431";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U11313688"
"432";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U20756736"
"433";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08676413"
"434";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19237078"
"435";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29230733"
"436";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08536393"
"437";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U17291119"
"438";" P0025";550;"11 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08679821"
"439";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19158304"
"440";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679235"
"441";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14541819"
"442";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543860"
"443";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677759"
"444";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16381256"
"445";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U30092514"
"446";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537243"
"447";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14485540"
"448";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08541377"
"449";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540304"
"450";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08663494"
"451";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675167"
"452";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19004097"
"453";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677486"
"454";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29803605"
"455";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29931101"
"456";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675365"
"457";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675019"
"458";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675951"
"459";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675316"
"460";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677502"
"461";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14282705"
"462";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675423"
"463";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U20635582"
"464";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08539488"
"465";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679078"
"466";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542599"
"467";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17902245"
"468";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19212282"
"469";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08666570"
"470";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19695466"
"471";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15541898"
"472";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29230724"
"473";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08673956"
"474";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29274491"
"475";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08538035"
"476";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542110"
"477";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08545246"
"478";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08545436"
"479";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542326"
"480";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540379"
"481";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29914567"
"482";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540411"
"483";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542698"
"484";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U09108397"
"485";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U18042565"
"486";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U09085571"
"487";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543753"
"488";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U18861796"
"489";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15957074"
"490";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08670838"
"491";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17887627"
"492";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08676314"
"493";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08674434"
"494";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U30929032"
"495";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15347714"
"496";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U28733773"
"497";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537060"
"498";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19522679"
"499";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546384"
"500";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540486"
"501";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537284"
"502";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U10944801"
"503";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15995826"
"504";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546996"
"505";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U12290665"
"506";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540361"
"507";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08546954"
"508";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08671935"
"509";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16881867"
"510";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08660979"
"511";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540320"
"512";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08678310"
"513";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17093967"
"514";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U10926260"
"515";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29973486"
"516";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29764014"
"517";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U11839004"
"518";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543993"
"519";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29874654"
"520";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U12670549"
"521";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08661407"
"522";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08548034"
"523";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08674590"
"524";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19269612"
"525";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15027515"
"526";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19758451"
"527";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675373"
"528";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15626967"
"529";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16950630"
"530";" M0004";584;"202 AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675803"
