"","numero","nom_voie","nom"
"233578",13,"Allee de l’Esperanto","les Merisiers"
"233591",1,"Avenue Marx Dormoy","les Merisiers"
"233592",3,"Avenue Marx Dormoy","les Merisiers"
"233593",4,"Avenue Marx Dormoy","les Merisiers"
"233594",5,"Avenue Marx Dormoy","les Merisiers"
"233595",6,"Avenue Marx Dormoy","les Merisiers"
"233596",7,"Avenue Marx Dormoy","les Merisiers"
"233597",9,"Avenue Marx Dormoy","les Merisiers"
"233598",10,"Avenue Marx Dormoy","les Merisiers"
"233599",11,"Avenue Marx Dormoy","les Merisiers"
"233600",12,"Avenue Marx Dormoy","les Merisiers"
"233601",14,"Avenue Marx Dormoy","les Merisiers"
"233602",16,"Avenue Marx Dormoy","les Merisiers"
"233603",18,"Avenue Marx Dormoy","les Merisiers"
"233604",20,"Avenue Marx Dormoy","les Merisiers"
"233605",25,"Avenue Marx Dormoy","les Merisiers"
"233606",31,"Avenue Marx Dormoy","les Merisiers"
"233607",33,"Avenue Marx Dormoy","les Merisiers"
"233608",35,"Avenue Marx Dormoy","les Merisiers"
"233609",37,"Avenue Marx Dormoy","les Merisiers"
"233610",39,"Avenue Marx Dormoy","les Merisiers"
"233686",11,"Avenue du 14 Juillet","les Merisiers"
"233687",13,"Avenue du 14 Juillet","les Merisiers"
"233688",15,"Avenue du 14 Juillet","les Merisiers"
"233689",17,"Avenue du 14 Juillet","les Merisiers"
"233690",19,"Avenue du 14 Juillet","les Merisiers"
"233691",23,"Avenue du 14 Juillet","les Merisiers"
"233692",27,"Avenue du 14 Juillet","les Merisiers"
"233693",29,"Avenue du 14 Juillet","les Merisiers"
"233694",31,"Avenue du 14 Juillet","les Merisiers"
"233695",35,"Avenue du 14 Juillet","les Merisiers"
"233696",37,"Avenue du 14 Juillet","les Merisiers"
"233697",39,"Avenue du 14 Juillet","les Merisiers"
"233698",41,"Avenue du 14 Juillet","les Merisiers"
"233699",43,"Avenue du 14 Juillet","les Merisiers"
"233700",45,"Avenue du 14 Juillet","les Merisiers"
"233701",47,"Avenue du 14 Juillet","les Merisiers"
"233702",49,"Avenue du 14 Juillet","les Merisiers"
"233703",61,"Avenue du 14 Juillet","les Merisiers"
"233704",63,"Avenue du 14 Juillet","les Merisiers"
"233705",65,"Avenue du 14 Juillet","les Merisiers"
"233706",67,"Avenue du 14 Juillet","les Merisiers"
"233707",73,"Avenue du 14 Juillet","les Merisiers"
"233710",84,"Avenue du 14 Juillet","les Merisiers"
"233754",1,"Place Victor Schoelcher","les Merisiers"
"233755",2,"Place Victor Schoelcher","les Merisiers"
"233756",3,"Place Victor Schoelcher","les Merisiers"
"233757",4,"Place Victor Schoelcher","les Merisiers"
"233758",5,"Place Victor Schoelcher","les Merisiers"
"233759",6,"Place Victor Schoelcher","les Merisiers"
"233760",7,"Place Victor Schoelcher","les Merisiers"
"233761",8,"Place Victor Schoelcher","les Merisiers"
"233794",3,"Chemin du Pont","les Merisiers"
"233824",1,"Allee Jose Marti","les Merisiers"
"233825",2,"Allee Jose Marti","les Merisiers"
"233826",3,"Allee Jose Marti","les Merisiers"
"233827",4,"Allee Jose Marti","les Merisiers"
"233828",5,"Allee Jose Marti","les Merisiers"
"233829",6,"Allee Jose Marti","les Merisiers"
"233830",7,"Allee Jose Marti","les Merisiers"
"233831",8,"Allee Jose Marti","les Merisiers"
"233832",3,"Impasse de la Jardinière","les Merisiers"
"233833",4,"Impasse de la Jardinière","les Merisiers"
"233834",6,"Impasse de la Jardinière","les Merisiers"
"233835",6,"Impasse de la Jardinière","les Merisiers"
"233836",3,"Impasse de la Jardinière","les Merisiers"
"233837",4,"Impasse de la Jardinière","les Merisiers"
"233851",2,"Rue des Ecoles","les Merisiers"
"233852",4,"Rue des Ecoles","les Merisiers"
"233853",5,"Rue des Ecoles","les Merisiers"
"233854",6,"Rue des Ecoles","les Merisiers"
"233855",7,"Rue des Ecoles","les Merisiers"
"233856",11,"Rue des Ecoles","les Merisiers"
"233874",1,"Rue Arthur Groussier","les Merisiers"
"233875",2,"Rue Arthur Groussier","les Merisiers"
"233876",3,"Rue Arthur Groussier","les Merisiers"
"233877",5,"Rue Arthur Groussier","les Merisiers"
"233900",1,"Rue Ronsard","les Merisiers"
"233901",3,"Rue Ronsard","les Merisiers"
"233913",2,"Allee des Dahlias","les Merisiers"
"233914",4,"Allee des Dahlias","les Merisiers"
"233915",6,"Allee des Dahlias","les Merisiers"
"233916",8,"Allee des Dahlias","les Merisiers"
"233977",3,"Rue Andrei Sakharov","les Merisiers"
"233978",31,"Rue Andrei Sakharov","les Merisiers"
"233979",40,"Rue Andrei Sakharov","les Merisiers"
"233980",42,"Rue Andrei Sakharov","les Merisiers"
"233981",44,"Rue Andrei Sakharov","les Merisiers"
"233982",46,"Rue Andrei Sakharov","les Merisiers"
"233983",48,"Rue Andrei Sakharov","les Merisiers"
"234018",1,"Rue Baudelaire","les Merisiers"
"234019",3,"Rue Baudelaire","les Merisiers"
"234020",5,"Rue Baudelaire","les Merisiers"
"234124",30,"Voie Communale Nouvelle","les Merisiers"
"234125",1,"Voie Promenade","les Merisiers"
"234126",8,"Voie Promenade","les Merisiers"
"234127",10,"Voie Promenade","les Merisiers"
"234128",12,"Voie Promenade","les Merisiers"
"234129",13,"Voie Promenade","les Merisiers"
"234130",16,"Voie Promenade","les Merisiers"
"234131",18,"Voie Promenade","les Merisiers"
"234132",20,"Voie Promenade","les Merisiers"
"234133",26,"Voie Promenade","les Merisiers"
"234134",28,"Voie Promenade","les Merisiers"
"234135",34,"Voie Promenade","les Merisiers"
"225846",2,"residence des floralies","Noue Caillet Terre-Saint-Blaise"
"225847",1,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225848",3,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225849",4,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225850",5,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225851",6,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225852",7,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225853",9,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225854",11,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225855",13,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225856",15,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225857",17,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225858",19,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225859",21,"Léon Jouhaux","Noue Caillet Terre-Saint-Blaise"
"225861",1,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225862",2,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225863",3,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225864",4,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225865",5,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225866",6,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225867",7,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225868",8,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225869",9,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225870",10,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225871",11,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225872",12,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225873",13,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225874",14,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225875",16,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225876",18,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225877",20,"Allée Anne Sylvestre","Noue Caillet Terre-Saint-Blaise"
"225878",1,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225879",2,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225880",3,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225881",4,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225882",5,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225883",6,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225884",7,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225885",8,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225886",9,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225887",10,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225888",11,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225889",12,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225890",13,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225891",14,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225892",15,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225893",16,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225894",17,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225895",18,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225896",19,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225897",20,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225898",21,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225899",22,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225900",23,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225901",24,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225902",25,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225903",26,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225904",27,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225905",30,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225906",32,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225907",34,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225908",2,"Avenue Suzanne Buisson","Noue Caillet Terre-Saint-Blaise"
"225909",1,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225910",2,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225911",3,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225912",4,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225913",5,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225914",6,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225915",7,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225916",8,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225917",9,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225918",10,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225919",11,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225920",13,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225921",14,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225922",15,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225923",16,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225924",17,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225925",18,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225926",20,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225927",21,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225928",22,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225929",23,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225930",24,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225931",25,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225932",26,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225933",27,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225934",28,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225935",29,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225936",30,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225937",31,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225938",32,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225939",33,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225940",34,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225941",35,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225942",36,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225943",37,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225944",38,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225945",39,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225946",40,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225947",41,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225948",42,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225949",43,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225950",44,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225951",45,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225952",46,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225953",47,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225954",48,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225955",49,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225956",50,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225957",51,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225958",52,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225959",53,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225960",54,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225961",55,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225962",56,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225963",57,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225964",58,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225965",59,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225966",60,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225967",62,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225968",63,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225969",65,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225970",67,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225971",69,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225972",71,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225973",2,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225974",62,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225975",8,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"225976",53,"Rue de Versailles","Noue Caillet Terre-Saint-Blaise"
"226018",1,"Allee des Tulipes","Noue Caillet Terre-Saint-Blaise"
"226019",3,"Allee des Tulipes","Noue Caillet Terre-Saint-Blaise"
"226020",5,"Allee des Tulipes","Noue Caillet Terre-Saint-Blaise"
"226021",7,"Allee des Tulipes","Noue Caillet Terre-Saint-Blaise"
"226462",1,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226463",2,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226464",3,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226465",4,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226466",5,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226467",6,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226468",7,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226469",8,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226470",9,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226471",10,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226472",11,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226473",12,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226474",13,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226475",14,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226476",15,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226477",16,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226478",17,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226479",18,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226480",19,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226481",20,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226482",21,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226483",22,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226484",23,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226485",24,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226486",25,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226487",26,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226488",27,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226489",28,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226490",29,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226491",30,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226492",31,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226493",32,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226494",33,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226495",34,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226496",35,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226497",36,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226498",37,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226499",38,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226500",39,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226501",40,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226502",41,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226503",42,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226504",43,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226505",44,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226506",45,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226507",46,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226508",47,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226509",48,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226510",49,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226511",50,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226512",51,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226513",52,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226514",53,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226515",54,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226516",55,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226517",56,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226518",57,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226519",58,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226520",59,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226521",60,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226522",61,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226523",62,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226524",63,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226525",64,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226526",65,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"226527",66,"Rue Francois Martin","Noue Caillet Terre-Saint-Blaise"
"227396",33,"Avenue Galliéni","Noue Caillet Terre-Saint-Blaise"
"227397",39,"Avenue Galliéni","Noue Caillet Terre-Saint-Blaise"
"227398",41,"Avenue Galliéni","Noue Caillet Terre-Saint-Blaise"
"227401",53,"Avenue Galliéni","Noue Caillet Terre-Saint-Blaise"
