"","id","id_fantoir","numero","rep","nom_voie","code_postal","code_insee","nom_commune","code_insee_ancienne_commune","nom_ancienne_commune","x","y","lon","lat","type_position","alias","nom_ld","libelle_acheminement","nom_afnor","source_position","source_nom_voie","certification_commune","cad_parcelles"
"225685","93010_4143_00032","93010_4143",32,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662569.03,6866049.33,2.489495,48.893364,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225686","93010_4143_00033","93010_4143",33,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662589.84,6866024.73,2.489781,48.893144,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225687","93010_4143_00034","93010_4143",34,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662562.59,6866050.93,2.489407,48.893378,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225688","93010_4143_00035","93010_4143",35,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662590.87,6866024.72,2.489795,48.893144,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225689","93010_4143_00037","93010_4143",37,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662591.82,6866024.72,2.489808,48.893144,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225690","93010_4143_00039","93010_4143",39,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662592.85,6866024.71,2.489822,48.893144,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225691","93010_4143_00040","93010_4143",40,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662496.99,6866066.25,2.488511,48.893512,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225692","93010_4143_00041","93010_4143",41,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662544.27,6866042.59,2.489158,48.893302,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225693","93010_4143_00042","93010_4143",42,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662486.47,6866084.67,2.488366,48.893677,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225694","93010_4143_00043","93010_4143",43,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662538.87,6866045.19,2.489084,48.893325,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225695","93010_4143_00044","93010_4143",44,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662486.03,6866095.57,2.488359,48.893775,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225696","93010_4143_00045","93010_4143",45,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662534.04,6866046.66,2.489018,48.893338,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225697","93010_4143_00046","93010_4143",46,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662485.72,6866103.69,2.488354,48.893848,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225698","93010_4143_00047","93010_4143",47,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662530.09,6866049.36,2.488964,48.893362,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225699","93010_4143_00048","93010_4143",48,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662485.39,6866109.36,2.488349,48.893899,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225700","93010_4143_00049","93010_4143",49,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662523.07,6866051.18,2.488868,48.893378,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225701","93010_4143_00050","93010_4143",50,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662477.38,6866151.78,2.488236,48.89428,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225702","93010_4143_00051","93010_4143",51,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662510.39,6866052.71,2.488695,48.893391,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225703","93010_4143_00052","93010_4143",52,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662479.11,6866159.44,2.488259,48.894349,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225704","93010_4143_00053","93010_4143",53,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662501.11,6866057.78,2.488568,48.893436,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225705","93010_4143_00054","93010_4143",54,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662480.32,6866164.33,2.488275,48.894393,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225706","93010_4143_00055","93010_4143",55,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662493.86,6866059.49,2.488469,48.893451,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225707","93010_4143_00056","93010_4143",56,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662503.62,6866196.2,2.48859,48.894681,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225708","93010_4143_00057","93010_4143",57,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662489.4,6866060.74,2.488408,48.893462,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225709","93010_4143_00058","93010_4143",58,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662492.53,6866182.38,2.48844,48.894556,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225710","93010_4143_00059","93010_4143",59,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662486.32,6866061.32,2.488366,48.893467,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225711","93010_4143_00060","93010_4143",60,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662536.88,6866202.77,2.489043,48.894742,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225712","93010_4143_00061","93010_4143",61,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662475.7,6866062.17,2.488221,48.893474,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225713","93010_4143_00063","93010_4143",63,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662473.6,6866066.52,2.488192,48.893513,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225714","93010_4143_00065","93010_4143",65,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662476.87,6866073.06,2.488236,48.893572,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225715","93010_4143_00067","93010_4143",67,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662476.09,6866077.73,2.488225,48.893614,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225716","93010_4143_00069","93010_4143",69,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662477.66,6866082.72,2.488246,48.893659,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225717","93010_4143_00071","93010_4143",71,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662477.18,6866087.95,2.488239,48.893706,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225718","93010_4143_00073","93010_4143",73,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662457.42,6866115.77,2.487967,48.893955,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225719","93010_4143_00075","93010_4143",75,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662455.78,6866133.91,2.487943,48.894118,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225720","93010_4143_00077","93010_4143",77,"","Av Genevieve Anthonioz de Gaulle",93140,93010,"Bondy",NA,NA,662483.68,6866197.11,2.488318,48.894688,"",NA,NA,"BONDY","AV GENEVIEVE ANTHONIOZ DE GAULLE","inconnue","inconnue",0,""
"225721","93010_z4f9f0_00001","",1,"","Avenue du Mal de Lattre de Tassigny",93140,93010,"Bondy",NA,NA,662126.29,6867426.44,2.483334,48.905722,"",NA,NA,"BONDY","AV DU MAL DE LATTRE DE TASSIGNY","arcep","arcep",0,""
"225722","93010_z4f9f0_00072","",72,"","Avenue du Mal de Lattre de Tassigny",93140,93010,"Bondy",NA,NA,662127.59,6867288.21,2.483364,48.904479,"",NA,NA,"BONDY","AV DU MAL DE LATTRE DE TASSIGNY","arcep","arcep",0,""
"225723","93010_z4f9f0_00004_b","",4,"b","Avenue du Mal de Lattre de Tassigny",93140,93010,"Bondy",NA,NA,662112.93,6867411.96,2.483153,48.905591,"",NA,NA,"BONDY","AV DU MAL DE LATTRE DE TASSIGNY","arcep","arcep",0,""
"225724","93010_z4f9f0_00002_b","",2,"b","Avenue du Mal de Lattre de Tassigny",93140,93010,"Bondy",NA,NA,662107.86,6867454.36,2.48308,48.905972,"",NA,NA,"BONDY","AV DU MAL DE LATTRE DE TASSIGNY","arcep","arcep",0,""
"225725","93010_7pr73m_00001","",1,"","Allee Gauguin",93140,93010,"Bondy",NA,NA,662260.96,6866167.87,2.485283,48.894412,"",NA,NA,"BONDY","ALLEE GAUGUIN","arcep","arcep",0,""
"225726","93010_vxjwm4_00002","",2,"","Residence des Floralies",93140,93010,"Bondy",NA,NA,661844.38,6867951.94,2.479441,48.910431,"",NA,NA,"BONDY","RESIDENCE DES FLORALIES","arcep","arcep",0,""
"225727","93010_rkpoeo_00001","",1,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662067.46,6868773.05,2.482411,48.917828,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225728","93010_rkpoeo_00002","",2,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662058.57,6868791.68,2.482288,48.917995,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225729","93010_rkpoeo_00003","",3,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662076.81,6868780.21,2.482538,48.917893,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225730","93010_rkpoeo_00004","",4,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662063.32,6868800.76,2.482352,48.918077,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225731","93010_rkpoeo_00005","",5,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662083.94,6868782.5,2.482635,48.917914,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225732","93010_rkpoeo_00006","",6,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662074.62,6868803.25,2.482506,48.9181,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225733","93010_rkpoeo_00007","",7,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662092.31,6868785.12,2.482749,48.917938,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225734","93010_rkpoeo_00008","",8,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662081.89,6868805.54,2.482605,48.918121,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225735","93010_rkpoeo_00009","",9,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662101.33,6868786.5,2.482872,48.917951,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225736","93010_rkpoeo_00010","",10,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662088.49,6868807.05,2.482695,48.918135,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225737","93010_rkpoeo_00011","",11,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662109.7,6868787.78,2.482986,48.917963,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225738","93010_rkpoeo_00012","",12,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662093.77,6868807.13,2.482767,48.918136,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225739","93010_rkpoeo_00013","",13,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662128.1,6868789.22,2.483237,48.917977,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225740","93010_rkpoeo_00014","",14,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662100.67,6868808.75,2.482861,48.918151,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225741","93010_rkpoeo_00016","",16,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662108.96,6868809.03,2.482974,48.918154,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225742","93010_rkpoeo_00018","",18,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662117.46,6868809.08,2.48309,48.918155,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225743","93010_rkpoeo_00020","",20,"","Allee Anne Sylvestre",93140,93010,"Bondy",NA,NA,662126.02,6868807.25,2.483207,48.918139,"",NA,NA,"BONDY","ALLEE ANNE SYLVESTRE","arcep","arcep",0,""
"225744","93010_8880_00001","93010_8880",1,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661864.28,6868402.19,2.479672,48.914481,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225745","93010_8880_00002","93010_8880",2,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661864.32,6868364.15,2.479676,48.914139,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225746","93010_8880_00003","93010_8880",3,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661883.09,6868399.06,2.479929,48.914454,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225747","93010_8880_00004","93010_8880",4,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661911.43,6868372.63,2.480318,48.914218,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225748","93010_8880_00005","93010_8880",5,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661899.64,6868395.95,2.480155,48.914427,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225749","93010_8880_00006","93010_8880",6,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661913.19,6868372.62,2.480342,48.914218,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225750","93010_8880_00007","93010_8880",7,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661921.38,6868391.91,2.480452,48.914392,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225751","93010_8880_00008","93010_8880",8,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661929.88,6868369.5,2.48057,48.914191,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225752","93010_8880_00009","93010_8880",9,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661941.29,6868388.45,2.480724,48.914362,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225753","93010_8880_00010","93010_8880",10,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661961.8,6868364.4,2.481006,48.914147,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225754","93010_8880_00011","93010_8880",11,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661977.69,6868383.65,2.481221,48.914321,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225755","93010_8880_00012","93010_8880",12,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661984.12,6868359.14,2.481311,48.914101,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225756","93010_8880_00013","93010_8880",13,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661981.7,6868403.86,2.481274,48.914503,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225757","93010_8880_00014","93010_8880",14,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661877.23,6868332.82,2.479855,48.913858,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225758","93010_8880_00015","93010_8880",15,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661985.88,6868425.41,2.481329,48.914697,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225759","93010_8880_00016","93010_8880",16,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661906.04,6868334.08,2.480248,48.913871,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225760","93010_8880_00017","93010_8880",17,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,662008.59,6868402.24,2.481641,48.91449,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225761","93010_8880_00018","93010_8880",18,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661898.61,6868329.45,2.480147,48.913829,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225762","93010_8880_00019","93010_8880",19,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,662023.01,6868399.25,2.481838,48.914464,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225763","93010_8880_00020","93010_8880",20,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661908.02,6868334.06,2.480275,48.913871,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225764","93010_8880_00021","93010_8880",21,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,662039.11,6868395.92,2.482058,48.914435,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225765","93010_8880_00022","93010_8880",22,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661927.77,6868327.04,2.480545,48.913809,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225766","93010_8880_00023","93010_8880",23,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,662056.1,6868393.25,2.48229,48.914412,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225767","93010_8880_00024","93010_8880",24,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661940.21,6868324.51,2.480715,48.913787,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225768","93010_8880_00025","93010_8880",25,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,662079.23,6868388.43,2.482606,48.91437,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225769","93010_8880_00026","93010_8880",26,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661955.73,6868322.3,2.480927,48.913768,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225770","93010_8880_00027","93010_8880",27,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,662111.37,6868382.88,2.483045,48.914322,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225771","93010_8880_00030","93010_8880",30,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661946.13,6868288.66,2.480799,48.913465,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225772","93010_8880_00032","93010_8880",32,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661933.4,6868291.75,2.480625,48.913492,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225773","93010_8880_00034","93010_8880",34,"","Avenue Suzanne Buisson",93140,93010,"Bondy",NA,NA,661921.9,6868293.61,2.480468,48.913508,"",NA,NA,"BONDY","AVENUE SUZANNE BUISSON","inconnue","inconnue",0,""
"225774","93010_9625_00001","93010_9625",1,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662146.83,6868437.36,2.483524,48.914814,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225775","93010_9625_00002","93010_9625",2,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662154.5,6868444.09,2.483628,48.914875,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225776","93010_9625_00003","93010_9625",3,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662125.32,6868442.39,2.48323,48.914858,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225777","93010_9625_00004","93010_9625",4,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662135.84,6868448,2.483373,48.914909,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225778","93010_9625_00005","93010_9625",5,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662115.51,6868444.02,2.483096,48.914872,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225779","93010_9625_00006","93010_9625",6,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662127.78,6868449.5,2.483263,48.914922,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225780","93010_9625_00007","93010_9625",7,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662107.82,6868445.73,2.482991,48.914887,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225781","93010_9625_00008","93010_9625",8,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662120.32,6868450.88,2.483161,48.914934,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225782","93010_9625_00009","93010_9625",9,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662098.38,6868447.58,2.482862,48.914903,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225783","93010_9625_00010","93010_9625",10,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662109.19,6868453.29,2.483009,48.914955,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225784","93010_9625_00011","93010_9625",11,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662089.6,6868449.63,2.482742,48.914921,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225785","93010_9625_00013","93010_9625",13,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662080.88,6868450.8,2.482623,48.914931,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225786","93010_9625_00014","93010_9625",14,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662091.18,6868456.85,2.482763,48.914986,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225787","93010_9625_00015","93010_9625",15,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662071.59,6868452.64,2.482496,48.914947,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225788","93010_9625_00016","93010_9625",16,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662082.76,6868458.24,2.482648,48.914998,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225789","93010_9625_00017","93010_9625",17,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662061.19,6868454.49,2.482354,48.914963,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225790","93010_9625_00018","93010_9625",18,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662070.98,6868460.1,2.482487,48.915014,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
"225791","93010_9625_00020","93010_9625",20,"","Rue de Versailles",93140,93010,"Bondy",NA,NA,662078.01,6868459.5,2.482583,48.915009,"",NA,NA,"BONDY","RUE DE VERSAILLES","inconnue","inconnue",0,""
